sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,cost_price,product_name,category,revenue,cost,profit,margin_pct
3868,INV-202312-00035,2023-12-18,3463.0,1122,1,202.57,202.57,pood,Pärnu,sularaha,133.1,Moodne kashmiir plisseeseelik,naiste_riided,202.57,133.1,69.47,34.29
3869,INV-202312-00036,2023-12-09,2522.0,1327,2,110.7,221.4,online,,kaart,71.26,Elegantne villane sukkpüksid,laste_riided,221.4,142.52,78.88,35.63
3870,INV-202312-00037,2023-12-08,3803.0,1039,3,282.95,848.85,pood,Tallinn,sularaha,188.32,Sportlik džersii parka,naiste_riided,848.85,564.96,283.89,33.44
3871,INV-202312-00038,2023-12-09,3939.0,1206,1,22.7,22.7,pood,Tallinn,kaart,22.7,Vintage villane kangasvöö,aksessuaarid,22.7,22.7,0.0,0.0
3872,INV-202312-00039,2023-12-08,,1260,3,130.36,391.08,pood,Tallinn,kaart,89.0,Minimalistlik džersii pullover,naiste_riided,391.08,267.0,124.08,31.73
3873,INV-202312-00040,2023-12-07,3847.0,1060,3,253.26,759.78,pood,Pärnu,kaart,153.0,Luksuslik puuvillane linane särk,meeste_riided,759.78,459.0,300.78,39.59
3874,INV-202312-00041,2023-12-14,2368.0,1311,1,153.11,153.11,pood,Tallinn,sularaha,107.66,Minimalistlik puust kootud müts,aksessuaarid,153.11,107.66,45.45,29.68
3875,INV-202312-00042,2023-12-20,,1081,1,63.62,63.62,pood,Tallinn,kaart,38.46,Luksuslik goretex rannasandaalid,jalanõusid,63.62,38.46,25.16,39.55
3876,INV-202312-00043,2023-12-21,4179.0,1129,1,182.77,182.77,pood,Tallinn,järelmaks,119.04,Elegantne siidine teksapüksid,naiste_riided,182.77,119.04,63.73,34.87
3877,INV-202312-00044,2023-12-24,4400.0,1034,2,207.23,414.46,pood,Tallinn,järelmaks,145.76,Minimalistlik villane nahk sandaalid,jalanõusid,414.46,291.52,122.94,29.66
3878,INV-202312-00045,2023-12-01,2257.0,1283,1,188.91,188.91,pood,Tallinn,järelmaks,111.74,Klassikaline nahkne sõrmus,aksessuaarid,188.91,111.74,77.17,40.85
3879,INV-202312-00046,2023-12-22,2552.0,1233,2,111.26,222.52,pood,Tallinn,järelmaks,67.78,Vintage viskoosne püksid,naiste_riided,222.52,135.56,86.96,39.08
3880,INV-202312-00047,2023-12-13,2192.0,1337,4,272.05,1088.2,pood,Tallinn,sularaha,193.79,Praktiline viskoosne õhtukleit,naiste_riided,1088.2,775.16,313.04,28.77
3881,INV-202312-00048,2023-12-09,2741.0,1231,2,72.6,145.2,pood,Tallinn,järelmaks,43.77,Praktiline trikoo püksid,laste_riided,145.2,87.54,57.66,39.71
3882,INV-202312-00049,2023-12-11,2884.0,1041,2,107.36,214.72,pood,Tallinn,järelmaks,67.0,Vintage orgaaniline komplekt,laste_riided,214.72,134.0,80.72,37.59
3883,INV-202312-00050,2023-12-12,3675.0,1098,3,147.92,443.76,online,,kaart,97.13,Minimalistlik fliisist slim-fit püksid,laste_riided,443.76,291.39,152.37,34.34
3884,INV-202312-00051,2023-12-25,3935.0,1083,2,72.14,144.28,pood,Tallinn,järelmaks,48.59,Vintage villane püksid,laste_riided,144.28,97.18,47.1,32.64
3885,INV-202312-00052,2023-12-17,3915.0,1199,1,276.97,276.97,pood,Tartu,kaart,163.71,Klassikaline kangast tennised,jalanõusid,276.97,163.71,113.26,40.89
3886,INV-202312-00053,2023-12-16,4560.0,1294,2,53.01,106.02,pood,Pärnu,kaart,36.61,Trendikas flanellne mantelpaltoo,meeste_riided,106.02,73.22,32.8,30.94
3887,INV-202312-00054,2023-12-17,3618.0,1211,2,225.28,450.56,pood,Tallinn,järelmaks,135.13,Moodne keraamiline nahkvöö,aksessuaarid,450.56,270.26,180.3,40.02
3888,INV-202312-00055,2023-12-06,3751.0,1071,2,237.71,475.42,pood,Tallinn,järelmaks,140.42,Klassikaline viskoosne õhtukleit,naiste_riided,475.42,280.84,194.58,40.93
3889,INV-202312-00056,2023-12-09,3406.0,1338,2,282.29,564.58,pood,Tartu,kaart,195.5,Sportlik kangast tennised,jalanõusid,564.58,391.0,173.58,30.74
3890,INV-202312-00057,2023-12-02,3699.0,1211,1,225.28,225.28,pood,Tallinn,kaart,135.13,Moodne keraamiline nahkvöö,aksessuaarid,225.28,135.13,90.15,40.02
3892,INV-202312-00059,2023-12-08,4997.0,1267,2,66.88,133.76,online,,järelmaks,40.57,Minimalistlik keraamiline sall,aksessuaarid,133.76,81.14,52.62,39.34
3894,INV-202312-00061,2023-12-03,,1249,1,73.9,73.9,pood,Pärnu,kaart,50.59,Trendikas puuvillane body,laste_riided,73.9,50.59,23.31,31.54
3895,INV-202312-00062,2023-12-18,2543.0,1076,1,89.29,89.29,pood,Tartu,kaart,89.29,Klassikaline džersii bleiser,meeste_riided,89.29,89.29,0.0,0.0
3896,INV-202312-00063,2023-12-20,3350.0,1345,2,225.81,451.62,pood,Tallinn,järelmaks,160.82,Klassikaline kashmiir pusa,naiste_riided,451.62,321.64,129.98,28.78
3897,INV-202312-00064,2023-12-02,2766.0,1117,1,72.58,72.58,pood,Tallinn,sularaha,46.62,Sportlik fliisist slim-fit püksid,laste_riided,72.58,46.62,25.96,35.77
3898,INV-202312-00065,2023-12-29,3339.0,1072,1,95.39,95.39,pood,Tartu,kaart,59.21,Klassikaline kangast nahkkindad,aksessuaarid,95.39,59.21,36.18,37.93
3899,INV-202312-00066,2023-12-30,4687.0,1287,1,114.8,114.8,pood,Tallinn,järelmaks,72.82,Stiilne fliisist komplekt,laste_riided,114.8,72.82,41.98,36.57
3900,INV-202312-00067,2023-12-10,4198.0,1303,3,312.41,937.23,online,,järelmaks,197.42,Mugav merino villane tuulejope,meeste_riided,937.23,592.26,344.97,36.81
3901,INV-202312-00068,2023-12-23,4365.0,1002,1,274.78,274.78,pood,Tallinn,kaart,173.56,Mugav linane linane kostüüm,meeste_riided,274.78,173.56,101.22,36.84
3902,INV-202312-00069,2023-12-10,2673.0,1181,1,142.57,142.57,pood,Tallinn,järelmaks,85.21,Sportlik linane bleiser,meeste_riided,142.57,85.21,57.36,40.23
3903,INV-202312-00070,2023-12-18,3856.0,1287,1,114.8,114.8,pood,Tallinn,järelmaks,72.82,Stiilne fliisist komplekt,laste_riided,114.8,72.82,41.98,36.57
3904,INV-202312-00071,2023-12-17,3735.0,1060,2,253.26,506.52,online,,kaart,153.0,Luksuslik puuvillane linane särk,meeste_riided,506.52,306.0,200.52,39.59
3905,INV-202312-00072,2023-12-20,3458.0,1010,3,224.05,560.31,pood,Tallinn,järelmaks,186.77,Klassikaline puust nahkvöö,aksessuaarid,560.31,560.31,0.0,0.0
3906,INV-202312-00073,2023-12-13,2141.0,1196,4,32.93,131.72,pood,Tartu,kaart,22.43,Klassikaline satiinne mantelpaltoo,naiste_riided,131.72,89.72,42.0,31.89
3907,INV-202312-00074,2023-12-12,4286.0,1152,4,107.67,430.68,pood,Pärnu,kaart,65.22,Vintage teksane chino püksid,meeste_riided,430.68,260.88,169.8,39.43
3908,INV-202312-00075,2023-12-30,3597.0,1213,1,132.3,132.3,pood,Tallinn,kaart,82.97,Luksuslik goretex derbyd,jalanõusid,132.3,82.97,49.33,37.29
3909,INV-202312-00076,2023-12-01,4915.0,1097,2,324.38,648.76,pood,Tartu,sularaha,227.5,Boheemlaslik kangast rannasandaalid,jalanõusid,648.76,455.0,193.76,29.87
3910,INV-202312-00077,2023-12-13,3058.0,1127,1,158.94,158.94,online,,sularaha,109.3,Trendikas goretex chelsea botased,jalanõusid,158.94,109.3,49.64,31.23
3911,INV-202312-00078,2023-12-13,4401.0,1315,1,95.5,95.5,pood,Tartu,sularaha,56.54,Õhuline viskoosne miniseelik,naiste_riided,95.5,56.54,38.96,40.8
3912,INV-202312-00079,2023-12-19,3663.0,1053,1,101.88,113.86,pood,Tallinn,kaart,67.9,Trendikas villane nahkkindad,aksessuaarid,113.86,67.9,45.96,40.37
3913,INV-202312-00080,2023-12-18,2731.0,1216,1,273.06,273.06,pood,Pärnu,kaart,166.29,Boheemlaslik goretex kingad,jalanõusid,273.06,166.29,106.77,39.1
3914,INV-202312-00081,2023-12-21,2842.0,1262,1,128.66,128.66,pood,Tallinn,sularaha,85.87,Sportlik nahkne madalad kontsad,jalanõusid,128.66,85.87,42.79,33.26
3915,INV-202312-00082,2023-12-30,2956.0,1240,3,356.57,1069.71,online,,kaart,237.31,Õhuline tweed püksid,meeste_riided,1069.71,711.93,357.78,33.45
3916,INV-202312-00083,2023-12-21,2653.0,1242,2,203.39,406.78,pood,Tallinn,sularaha,126.05,Boheemlaslik villane barett,aksessuaarid,406.78,252.1,154.68,38.03
3917,INV-202312-00084,2025-12-09,2997.0,1088,1,100.57,100.57,pood,Tallinn,järelmaks,61.34,Soe softshell sukkpüksid,laste_riided,100.57,61.34,39.23,39.01
3918,INV-202312-00085,2023-12-23,4206.0,1083,1,72.14,72.14,pood,Pärnu,järelmaks,48.59,Vintage villane püksid,laste_riided,72.14,48.59,23.55,32.64
3919,INV-202312-00086,2023-12-19,4213.0,1035,2,65.52,131.04,online,,sularaha,45.18,Luksuslik goretex tennised,jalanõusid,131.04,90.36,40.68,31.04
3920,INV-202312-00087,2023-12-01,4178.0,1125,2,23.68,47.36,pood,Tallinn,kaart,15.2,Vintage softshell cargo püksid,laste_riided,47.36,30.4,16.96,35.81
3921,INV-202312-00088,2023-12-23,4491.0,1135,2,175.25,350.5,pood,Tallinn,järelmaks,124.02,Soe polüester cargo püksid,meeste_riided,350.5,248.04,102.46,29.23
3922,INV-202312-00089,2023-12-29,2351.0,1031,1,434.08,434.08,online,,sularaha,266.31,Õhuline sünteetiline sporditossud,jalanõusid,434.08,266.31,167.77,38.65
3923,INV-202312-00090,2023-12-28,4484.0,1315,2,95.5,191.0,pood,Tartu,järelmaks,56.54,Õhuline viskoosne miniseelik,naiste_riided,191.0,113.08,77.92,40.8
3924,INV-202312-00091,2023-12-22,4464.0,1195,1,339.21,339.21,online,,sularaha,218.09,Boheemlaslik villane tennised,jalanõusid,339.21,218.09,121.12,35.71
3925,INV-202312-00092,2023-12-28,,1298,2,163.53,327.06,pood,Tartu,järelmaks,100.31,Boheemlaslik merino villane poolsäärne kampsun,meeste_riided,327.06,200.62,126.44,38.66
3926,INV-202312-00093,2023-12-16,4147.0,1188,2,184.07,368.14,online,,järelmaks,113.31,Õhuline puuvillane kampsun,meeste_riided,368.14,226.62,141.52,38.44
3927,INV-202312-00094,2023-12-29,3350.0,1267,1,66.88,66.88,pood,Tartu,sularaha,40.57,Minimalistlik keraamiline sall,aksessuaarid,66.88,40.57,26.31,39.34
3928,INV-202312-00095,2023-12-01,3605.0,1053,3,113.86,341.58,pood,Tallinn,kaart,67.9,Trendikas villane nahkkindad,aksessuaarid,341.58,203.7,137.88,40.37
3929,INV-202312-00096,2023-12-05,3520.0,1322,1,101.26,101.26,online,,järelmaks,67.96,Boheemlaslik orgaaniline bleiser,laste_riided,101.26,67.96,33.3,32.89
3930,INV-202312-00097,2023-12-30,3745.0,1112,2,242.43,484.86,online,,kaart,147.23,Sportlik polüester püksid,meeste_riided,484.86,294.46,190.4,39.27
3931,INV-202312-00098,2023-12-20,3477.0,1268,3,110.53,-331.59,pood,Tartu,järelmaks,71.35,Kerge teksane slim-fit ülikond,meeste_riided,-331.59,214.05,-545.64,164.55
3932,INV-202312-00099,2023-12-30,3401.0,1033,2,221.42,442.84,online,,sularaha,149.36,Moodne seemisnahkne oxfordid,jalanõusid,442.84,298.72,144.12,32.54
3933,INV-202312-00100,2023-12-06,,1153,1,79.59,79.59,pood,Tartu,järelmaks,48.21,Soe teksane smokingüklikond,meeste_riided,79.59,48.21,31.38,39.43
3934,INV-202312-00101,2023-12-03,4571.0,1271,2,130.02,260.04,pood,Tartu,kaart,88.09,Mugav puuvillane suvekleit,laste_riided,260.04,176.18,83.86,32.25
3935,INV-202312-00102,2023-12-03,4036.0,1048,2,16.37,32.74,pood,Tallinn,sularaha,10.15,Soe siidine kaelakee,aksessuaarid,32.74,20.3,12.44,38.0
3936,INV-202312-00103,2023-12-02,,1031,2,434.08,868.16,pood,Pärnu,kaart,266.31,Õhuline sünteetiline sporditossud,jalanõusid,868.16,532.62,335.54,38.65
3937,INV-202312-00104,2023-12-12,3336.0,1244,2,125.36,250.72,pood,Pärnu,järelmaks,78.5,Moodne fliisist teksapüksid,laste_riided,250.72,157.0,93.72,37.38
3938,INV-202312-00105,2023-12-26,3315.0,1111,1,327.07,327.07,online,,sularaha,198.07,Õhuline polüester cargo püksid,meeste_riided,327.07,198.07,129.0,39.44
3939,INV-202312-00106,2023-12-11,4549.0,1028,2,16.59,46.9,online,,kaart,15.86,Moodne nahkne müts,aksessuaarid,46.9,31.72,15.18,32.37
3940,INV-202312-00107,2023-12-30,3532.0,1315,1,95.5,95.5,pood,Pärnu,kaart,56.54,Õhuline viskoosne miniseelik,naiste_riided,95.5,56.54,38.96,40.8
3941,INV-202312-00108,2023-12-12,,1348,2,125.52,251.04,online,,järelmaks,89.31,Elegantne teksane cargo püksid,meeste_riided,251.04,178.62,72.42,28.85
3942,INV-202312-00109,2023-12-23,3071.0,1265,1,200.63,269.85,pood,Tallinn,sularaha,181.16,Soe flanellne chino püksid,meeste_riided,269.85,181.16,88.69,32.87
3943,INV-202312-00110,2023-12-22,4018.0,1286,2,28.56,57.12,pood,Tallinn,kaart,17.53,Trendikas keraamiline sõrmkindad,aksessuaarid,57.12,35.06,22.06,38.62
3944,INV-202312-00111,2023-12-31,4461.0,1026,5,166.27,831.35,online,,sularaha,107.22,Vintage siidine skaterkleit,naiste_riided,831.35,536.1,295.25,35.51
3945,INV-202312-00112,2023-12-17,3898.0,1145,2,338.43,676.86,online,,sularaha,217.23,Mugav tweed ülikond,meeste_riided,676.86,434.46,242.4,35.81
3947,INV-202312-00114,2023-12-02,3539.0,1308,1,67.75,67.75,pood,Pärnu,kaart,40.94,Luksuslik sünteetiline loaferid,jalanõusid,67.75,40.94,26.81,39.57
3948,INV-202312-00115,2023-12-11,3721.0,1181,1,142.57,142.57,online,,kaart,85.21,Sportlik linane bleiser,meeste_riided,142.57,85.21,57.36,40.23
3949,INV-202312-00116,2023-12-24,4018.0,1095,1,140.64,140.64,online,,kaart,93.17,Minimalistlik villane bleiser,laste_riided,140.64,93.17,47.47,33.75
3950,INV-202312-00117,2023-12-29,4018.0,1079,1,291.36,291.36,pood,Tallinn,kaart,197.7,Trendikas džersii pullover,naiste_riided,291.36,197.7,93.66,32.15
3951,INV-202312-00118,2023-12-13,,1143,3,307.83,923.49,pood,Tallinn,järelmaks,182.53,Õhuline linane jakk,naiste_riided,923.49,547.59,375.9,40.7
3952,INV-202312-00119,2023-12-02,3953.0,1087,1,54.0,57.08,pood,Tallinn,sularaha,33.7,Kerge puust barett,aksessuaarid,57.08,33.7,23.38,40.96
3953,INV-202312-00120,2023-12-20,2397.0,1189,3,58.49,175.47,pood,Tallinn,järelmaks,36.3,Luksuslik nahkne madalad kontsad,jalanõusid,175.47,108.9,66.57,37.94
3954,INV-202312-00121,2023-12-11,2027.0,1137,4,194.46,777.84,pood,Tallinn,kaart,133.47,Soe džersii cargo püksid,naiste_riided,777.84,533.88,243.96,31.36
3955,INV-202312-00122,2023-12-20,3291.0,1188,3,184.07,552.21,pood,Tartu,sularaha,113.31,Õhuline puuvillane kampsun,meeste_riided,552.21,339.93,212.28,38.44
3956,INV-202312-00123,2023-12-03,4579.0,1028,1,23.45,23.45,pood,Tallinn,sularaha,15.86,Moodne nahkne müts,aksessuaarid,23.45,15.86,7.59,32.37
3957,INV-202312-00124,2023-12-14,4144.0,1276,1,187.16,187.16,online,,sularaha,126.55,Trendikas sünteetiline platvorm sandaalid,jalanõusid,187.16,126.55,60.61,32.38
3958,INV-202312-00125,2023-12-22,4431.0,1135,1,175.25,175.25,pood,Tallinn,sularaha,124.02,Soe polüester cargo püksid,meeste_riided,175.25,124.02,51.23,29.23
3960,INV-202312-00127,2023-12-21,2889.0,1114,3,74.7,224.1,pood,Tallinn,järelmaks,52.97,Luksuslik villane saapad,jalanõusid,224.1,158.91,65.19,29.09
3961,INV-202312-00128,2023-12-14,2671.0,1265,1,269.85,269.85,pood,Pärnu,kaart,181.16,Soe flanellne chino püksid,meeste_riided,269.85,181.16,88.69,32.87
3962,INV-202312-00129,2023-12-02,3680.0,1155,2,209.05,418.1,pood,Pärnu,sularaha,148.43,Stiilne kashmiir jakk,naiste_riided,418.1,296.86,121.24,29.0
3963,INV-202312-00130,2023-12-29,4132.0,1298,1,163.53,163.53,pood,Tartu,kaart,100.31,Boheemlaslik merino villane poolsäärne kampsun,meeste_riided,163.53,100.31,63.22,38.66
3964,INV-202312-00131,2023-12-17,3722.0,1245,4,228.81,915.24,pood,Tallinn,kaart,154.84,Trendikas nahkne oxfordid,jalanõusid,915.24,619.36,295.88,32.33
3965,INV-202312-00132,2023-12-31,3603.0,1186,1,234.99,234.99,pood,Tartu,kaart,157.21,Õhuline viskoosne jakk,naiste_riided,234.99,157.21,77.78,33.1
3966,INV-202312-00133,2023-12-14,3389.0,1279,2,66.21,132.42,pood,Tartu,kaart,44.52,Luksuslik orgaaniline dressikomplekt,laste_riided,132.42,89.04,43.38,32.76
3967,INV-202312-00134,2023-12-30,3686.0,1049,1,308.84,308.84,pood,Pärnu,järelmaks,200.72,Boheemlaslik puuvillane tuulejope,naiste_riided,308.84,200.72,108.12,35.01
3968,INV-202312-00135,2023-12-14,4178.0,1198,5,291.72,1458.6,online,,kaart,186.77,Õhuline sünteetiline kõrge kontsaga kingad,jalanõusid,1458.6,933.85,524.75,35.98
3969,INV-202312-00136,2023-12-16,3657.0,1014,1,118.76,147.58,online,,sularaha,86.91,Mugav kangast sandaalid,jalanõusid,147.58,86.91,60.67,41.11
3970,INV-202312-00137,2023-12-10,2494.0,1089,3,134.58,403.74,pood,Pärnu,sularaha,90.91,Vintage tweed smokingüklikond,meeste_riided,403.74,272.73,131.01,32.45
3971,INV-202312-00138,2023-12-11,2538.0,1049,3,308.84,926.52,online,,järelmaks,200.72,Boheemlaslik puuvillane tuulejope,naiste_riided,926.52,602.16,324.36,35.01
3972,INV-202312-00139,2023-12-11,4157.0,1303,4,312.41,1249.64,online,,kaart,197.42,Mugav merino villane tuulejope,meeste_riided,1249.64,789.68,459.96,36.81
3973,INV-202312-00140,2023-12-21,2082.0,1107,1,279.43,279.43,online,,järelmaks,196.64,Praktiline polüester ülikond,meeste_riided,279.43,196.64,82.79,29.63
3974,INV-202312-00141,2023-12-23,3182.0,1199,2,276.97,553.94,online,,järelmaks,163.71,Klassikaline kangast tennised,jalanõusid,553.94,327.42,226.52,40.89
3975,INV-202312-00142,2023-12-08,2504.0,1320,2,30.05,60.1,online,,sularaha,20.02,Trendikas fliisist tuulejope,laste_riided,60.1,40.04,20.06,33.38
3976,INV-202312-00143,2023-12-26,2235.0,1036,3,137.33,411.99,pood,Tallinn,järelmaks,85.3,Praktiline puuvillane ülikond,meeste_riided,411.99,255.9,156.09,37.89
3977,INV-202312-00144,2023-12-06,4357.0,1136,1,94.25,94.25,pood,Tartu,järelmaks,59.06,Trendikas villane tuulejope,laste_riided,94.25,59.06,35.19,37.34
3978,INV-202312-00145,2023-12-18,2330.0,1143,1,307.83,307.83,pood,Tartu,kaart,182.53,Õhuline linane jakk,naiste_riided,307.83,182.53,125.3,40.7
3979,INV-202312-00146,2023-12-19,2659.0,1277,2,121.51,243.02,pood,Tallinn,sularaha,79.45,Stiilne kangast jooksutossud,jalanõusid,243.02,158.9,84.12,34.61
3980,INV-202312-00147,2023-12-26,3556.0,1337,1,272.05,272.05,online,,kaart,193.79,Praktiline viskoosne õhtukleit,naiste_riided,272.05,193.79,78.26,28.77
3981,INV-202312-00148,2023-12-03,4769.0,1043,5,128.44,642.2,online,,järelmaks,128.44,Elegantne orgaaniline tuulejope,laste_riided,642.2,642.2,0.0,0.0
3982,INV-202312-00149,2023-12-04,3278.0,1208,2,76.7,153.4,online,,järelmaks,51.35,Luksuslik linane bleiser,naiste_riided,153.4,102.7,50.7,33.05
3983,INV-202312-00150,2023-12-11,3288.0,1040,1,96.11,96.11,online,,järelmaks,67.46,Sportlik goretex nahk sandaalid,jalanõusid,96.11,67.46,28.65,29.81
3984,INV-202312-00151,2023-12-30,4602.0,1146,2,31.65,63.3,pood,Tallinn,järelmaks,22.19,Trendikas trikoo jakk,laste_riided,63.3,44.38,18.92,29.89
3985,INV-202312-00152,2023-12-21,,1292,3,74.81,224.43,pood,Tartu,sularaha,45.76,Õhuline siidine kaelakee,aksessuaarid,224.43,137.28,87.15,38.83
3986,INV-202312-00153,2023-12-07,3041.0,1251,3,257.39,772.17,pood,Tartu,sularaha,183.83,Moodne kashmiir pullover,naiste_riided,772.17,551.49,220.68,28.58
3987,INV-202312-00154,2023-12-13,4193.0,1286,2,28.56,57.12,pood,Tartu,järelmaks,17.53,Trendikas keraamiline sõrmkindad,aksessuaarid,57.12,35.06,22.06,38.62
3988,INV-202312-00155,2023-12-09,3249.0,1193,2,120.59,241.18,pood,Tartu,kaart,83.72,Elegantne tweed smokingüklikond,meeste_riided,241.18,167.44,73.74,30.57
3989,INV-202312-00156,2023-12-12,3556.0,1002,1,274.78,274.78,pood,Pärnu,sularaha,173.56,Mugav linane linane kostüüm,meeste_riided,274.78,173.56,101.22,36.84
3990,INV-202312-00157,2023-12-17,4120.0,1073,1,123.82,123.82,pood,Pärnu,järelmaks,78.52,Luksuslik džersii chino püksid,meeste_riided,123.82,78.52,45.3,36.59
3991,INV-202312-00158,2023-12-26,3290.0,1073,4,123.82,495.28,pood,Tartu,kaart,78.52,Luksuslik džersii chino püksid,meeste_riided,495.28,314.08,181.2,36.59
3992,INV-202312-00159,2023-12-23,2431.0,1346,1,258.91,258.91,online,,kaart,157.35,Mugav merino villane cargo püksid,meeste_riided,258.91,157.35,101.56,39.23
3993,INV-202312-00160,2023-12-24,2093.0,1265,1,269.85,269.85,online,,järelmaks,181.16,Soe flanellne chino püksid,meeste_riided,269.85,181.16,88.69,32.87
3994,INV-202312-00161,2023-12-26,3769.0,1231,3,72.6,217.8,pood,Tartu,järelmaks,43.77,Praktiline trikoo püksid,laste_riided,217.8,131.31,86.49,39.71
3995,INV-202312-00162,2023-12-25,4584.0,1070,4,139.74,558.96,online,,järelmaks,96.46,Trendikas džersii miniseelik,naiste_riided,558.96,385.84,173.12,30.97
3996,INV-202312-00163,2023-12-29,,1311,1,153.11,153.11,pood,Tallinn,kaart,107.66,Minimalistlik puust kootud müts,aksessuaarid,153.11,107.66,45.45,29.68
3997,INV-202312-00164,2023-12-25,2973.0,1161,3,121.98,365.94,online,,sularaha,81.53,Luksuslik keraamiline seljakott,aksessuaarid,365.94,244.59,121.35,33.16
3998,INV-202312-00165,2023-12-27,3409.0,1260,1,130.36,130.36,online,,järelmaks,89.0,Minimalistlik džersii pullover,naiste_riided,130.36,89.0,41.36,31.73
3999,INV-202312-00166,2023-12-30,4844.0,1316,2,296.58,593.16,online,,kaart,197.21,Luksuslik flanellne smokingüklikond,meeste_riided,593.16,394.42,198.74,33.51
4000,INV-202312-00167,2023-12-29,4018.0,1349,1,154.71,154.71,online,,järelmaks,95.73,Klassikaline linane parka,meeste_riided,154.71,95.73,58.98,38.12
4001,INV-202312-00168,2023-12-29,,1303,2,312.41,624.82,pood,Tallinn,järelmaks,197.42,Mugav merino villane tuulejope,meeste_riided,624.82,394.84,229.98,36.81
4002,INV-202312-00169,2023-12-05,3166.0,1304,3,210.36,631.08,pood,Tallinn,järelmaks,148.01,Kerge villane talvesaapad,jalanõusid,631.08,444.03,187.05,29.64
4003,INV-202312-00170,2023-12-23,2972.0,1064,1,95.87,95.87,online,,järelmaks,63.2,Sportlik softshell teksapüksid,laste_riided,95.87,63.2,32.67,34.08
4004,INV-202312-00171,2023-12-10,2558.0,1063,2,151.45,302.9,pood,Tallinn,sularaha,107.69,Mugav softshell slim-fit püksid,laste_riided,302.9,215.38,87.52,28.89
4005,INV-202312-00172,2023-12-09,3515.0,1181,3,142.57,427.71,online,,järelmaks,85.21,Sportlik linane bleiser,meeste_riided,427.71,255.63,172.08,40.23
4006,INV-202312-00173,2023-12-04,,1057,1,251.52,251.52,pood,Tartu,kaart,173.38,Õhuline villane platvorm sandaalid,jalanõusid,251.52,173.38,78.14,31.07
4007,INV-202312-00174,2023-12-04,2267.0,1201,3,147.16,441.48,pood,Tallinn,kaart,91.71,Moodne keraamiline sall,aksessuaarid,441.48,275.13,166.35,37.68
4008,INV-202312-00175,2023-12-09,3350.0,1008,1,280.13,280.13,pood,Tallinn,kaart,167.26,Minimalistlik nahkne platvormi kontsad,jalanõusid,280.13,167.26,112.87,40.29
4009,INV-202312-00176,2023-12-11,2601.0,1039,1,282.95,282.95,pood,Tartu,kaart,188.32,Sportlik džersii parka,naiste_riided,282.95,188.32,94.63,33.44
4010,INV-202312-00177,2023-12-02,,1234,1,162.86,162.86,online,,järelmaks,101.94,Klassikaline siidine tuulejope,naiste_riided,162.86,101.94,60.92,37.41
